delivery_id,order_id,driver_id,vehicle_id,hub_id,dispatch_time,delivery_completed_at,delivery_status,route_distance_km,manual_route_override_count,proof_of_completion_missing,customer_rating_post_delivery,fuel_or_charge_cost,delivery_time_hours,customer_id_x,service_type,order_created_at,promised_window_hours,pickup_zone,dropoff_zone,priority_level,order_value,booking_channel,special_handling_flag,complaint_id,customer_id_y,complaint_type,channel,complaint_severity,created_at,status,resolution_days,compensation_amount,has_complaint,incident_id,incident_type,reported_at,incident_severity,resolution_status,resolved_hours,has_incident,base_zone,employment_type,years_experience,training_score,driver_rating,shift_preference,active_flag,vehicle_type,assigned_zone,commission_date,battery_health_pct,odometer_km,maintenance_status,telematics_version
DL00532,O00315,D009,V104,H02,2024-12-25 03:30:00,2024-12-25 08:59:02.760085,OnTime,16.49,1,0,4.55,10.37,5.484100023611112,C0494,Parcel,2024-12-25 01:14:00,4,north,South,Low,159.29,App,0,,,,,,,,,,False,,,,,,,False,Airport,FullTime,15,63.4,3.8,Night,1,EV,EAST,2025-06-30 12:21:00,73.9,91441,Active,v2.1
DL00533,O00543,D135,V002,H08,2025-07-18 06:49:00,2025-07-18 18:51:59.960350,Failed,34.15,2,0,2.69,21.32,12.049988986111112,C0468,Passenger,2025-07-18 03:50:00,4,Airport,RiverSide,Medium,68.06,App,0,,,,,,,,,,False,,,,,,,False,Riverside,PartTime,2,70.3,4.4,Flexible,1,EV,AIRPORT,2024-04-21 16:14:00,67.9,159368,InRepair,v2.2
DL00534,O00816,D166,V069,H08,2025-02-13 20:53:00,2025-02-14 10:48:17.655941,OnTime,9.47,0,0,3.81,6.56,13.921571094722221,C0113,Passenger,2025-02-13 20:43:00,12,EAST,Ctr,Low,62.91,Web,0,,,,,,,,,,False,,,,,,,False,West,PartTime,7,74.6,4.07,Night,1,Hybrid,CENTRAL,2025-07-20 18:17:00,71.4,187158,Active,v2.1
DL00535,O01058,D033,V094,H07,2025-05-09 00:57:00,2025-05-09 02:20:23.931566,OnTime,23.45,3,0,3.15,18.56,1.3899809905555556,C0215,Retail,2025-05-08 22:01:00,6,AIRPORT,WEST,Low,179.11,App,0,,,,,,,,,,False,,,,,,,False,South,PartTime,9,59.8,4.05,Night,1,CargoVan,CENTRAL,2025-05-22 02:15:00,65.9,159262,Scheduled,v1.9
DL00536,O01184,D055,V030,H01,2025-01-24 15:02:00,2025-01-25 19:26:40.923781,Failed,7.04,2,0,1.07,14.06,28.411367716944447,C0253,Business,2025-01-24 13:53:00,12,RiverSide,West,Medium,25.61,Web,0,,,,,,,,,,False,,,,,,,False,Central,FullTime,15,90.5,5.0,Flexible,1,CargoVan,North,2025-09-14 07:20:00,78.0,134360,Active,v2.1
DL00537,O00083,D153,V033,H07,2024-10-23 00:53:00,2024-10-23 01:25:13.645321,OnTime,30.51,1,0,3.67,9.75,0.5371237002777778,C0215,Medical,2024-10-23 00:23:00,2,Airport,SOUTH,Low,127.88,App,0,,,,,,,,,,False,,,,,,,False,EAST,FullTime,8,82.3,3.83,Evening,1,EV,AIRPORT,2024-09-19 18:57:00,78.6,55241,InRepair,v2.2
DL00538,O00682,D141,V015,H07,2024-10-05 12:07:00,2024-10-05 20:38:02.796068,Delayed,8.55,0,1,2.66,3.46,8.517443352222221,C0529,Retail,2024-10-05 09:57:00,2,NORTH,Ctr,Low,97.9,Phone,0,CP0030,C0529,Delay,Email,High,2024-10-07 09:57:00,Escalated,22.0,34.84,True,,,,,,,False,North,PartTime,14,71.4,3.44,Flexible,1,CargoVan,Airport,2024-06-02 13:54:00,78.2,67614,InRepair,v1.9
DL00539,O01160,D067,V111,H03,2024-05-13 01:19:00,2024-05-13 03:22:01.712270,OnTime,13.52,0,0,4.95,10.35,2.0504756305555554,C0548,Parcel,2024-05-12 23:12:00,4,Riverside,Airport,High,171.67,App,0,,,,,,,,,,False,I0270,TemperatureIssue,2024-05-13 02:53:00,Low,Escalated,8.4,True,WEST,FullTime,11,77.0,4.84,Morning,1,EV,WEST,2025-11-11 00:21:00,66.3,208147,Active,v2.1
DL00540,O00068,D008,V072,H04,2025-10-13 12:06:00,2025-10-13 15:29:29.316851,Delayed,16.2,2,0,3.21,16.04,3.3914769030555556,C0084,Parcel,2025-10-13 09:08:00,2,RiverSide,East,Medium,40.58,App,0,,,,,,,,,,False,,,,,,,False,SOUTH,FullTime,9,84.1,3.88,Morning,1,CargoVan,AIRPORT,2025-02-24 19:07:00,78.1,89109,InRepair,v2.1
DL00541,O01142,D022,V013,H04,2025-11-07 11:29:00,2025-11-08 09:47:08.900794,OnTime,6.68,1,0,3.89,8.98,22.302472442777777,C0136,Retail,2025-11-07 10:27:00,24,EAST,West,High,91.95,App,0,,,,,,,,,,False,,,,,,,False,EAST,FullTime,9,68.7,3.36,Flexible,1,CargoVan,WEST,2025-07-17 18:07:00,68.3,153106,Scheduled,v2.0
DL00542,O00415,D125,V114,H02,2024-06-27 18:22:00,2024-06-27 21:23:54.066359,OnTime,7.18,0,0,4.19,5.99,3.0316850997222224,C0591,Retail,2024-06-27 16:09:00,4,Ctr,Riverside,Medium,19.76,App,0,,,,,,,,,,False,,,,,,,False,NORTH,PartTime,15,90.5,4.07,Morning,1,Hybrid,North,2024-10-03 17:53:00,90.0,84649,Active,v2.2
DL00543,O00218,D102,V098,H03,2025-09-15 02:24:00,2025-09-15 02:34:49.446322,OnTime,12.01,0,0,5.0,5.87,0.18040175611111112,C0154,Passenger,2025-09-15 01:40:00,2,north,West,Critical,77.97,App,0,,,,,,,,,,False,,,,,,,False,East,PartTime,10,67.6,4.62,Morning,1,Diesel,WEST,2025-12-29 15:01:00,69.7,73011,Active,v2.1
DL00544,O00345,D154,V082,H08,2025-10-04 22:41:00,2025-10-05 13:48:30.623730,Delayed,13.93,2,0,3.17,8.53,15.125173258333334,C0337,Retail,2025-10-04 22:00:00,6,East,CENTRAL,High,27.35,Phone,0,,,,,,,,,,False,,,,,,,False,Airport,FullTime,4,67.0,4.35,Evening,1,EV,Ctr,2024-02-03 08:40:00,81.2,81518,Active,v2.1
DL00545,O01067,D113,V072,H04,2024-06-16 04:56:00,2024-06-17 00:22:38.764981,Delayed,12.43,0,0,5.0,13.31,19.444101383611113,C0304,Retail,2024-06-16 02:38:00,12,north,West,Low,8.17,API,0,,,,,,,,,,False,I0223,BatteryAlert,2024-06-16 08:16:00,High,Escalated,17.3,True,AIRPORT,PartTime,8,70.5,4.47,Evening,1,CargoVan,AIRPORT,2025-02-24 19:07:00,78.1,89109,InRepair,v2.1
DL00546,O00324,D095,V052,H04,2025-08-06 07:36:00,2025-08-06 06:15:57.544779,OnTime,8.95,2,0,4.11,10.57,,C0019,Passenger,2025-08-06 05:30:00,1,South,Riverside,High,131.3,App,1,,,,,,,,,,False,,,,,,,False,WEST,FullTime,12,99.0,3.15,Night,1,Hybrid,Riverside,2024-11-14 16:11:00,95.4,182486,Active,v1.9
DL00547,O00778,D014,V090,H05,2025-10-07 19:49:00,2025-10-07 21:46:03.475662,OnTime,11.03,0,0,4.93,14.38,1.9509654616666665,C0514,Parcel,2025-10-07 17:16:00,4,north,Ctr,Low,84.4,App,0,,,,,,,,,,False,I0042,TemperatureIssue,2025-10-07 21:18:00,Medium,Closed,22.7,True,NORTH,FullTime,6,76.1,4.7,Evening,1,Hybrid,WEST,2024-08-16 01:10:00,93.8,98472,InRepair,v2.0
DL00548,O00537,D132,V039,H05,2024-06-25 11:02:00,2024-06-25 18:55:41.523219,Failed,10.4,1,0,3.34,11.4,7.894867560833333,C0153,Business,2024-06-25 10:22:00,6,Central,Ctr,Medium,50.23,Web,1,,,,,,,,,,False,I0152,AppSyncError,2024-06-25 12:34:00,Medium,PendingVendor,17.6,True,South,Contract,8,77.6,4.2,Evening,1,EV,EAST,2025-01-01 01:38:00,69.5,37024,InRepair,v1.9
DL00549,O00476,D001,V094,H06,2024-02-23 06:45:00,2024-02-24 04:45:22.084547,OnTime,10.11,0,0,4.67,14.59,22.00613459638889,C0078,Passenger,2024-02-23 06:34:00,24,WEST,EAST,Low,89.17,App,0,CP0100,C0078,Damage,Phone,High,2024-02-28 06:34:00,AwaitingCustomer,25.0,42.71,True,,,,,,,False,AIRPORT,FullTime,8,67.8,3.54,Morning,1,CargoVan,CENTRAL,2025-05-22 02:15:00,65.9,159262,Scheduled,v1.9
DL00550,O00572,D110,V065,H01,2025-02-06 21:04:00,2025-02-07 00:38:52.069531,OnTime,14.34,2,0,4.69,12.06,3.5811304252777774,C0202,Parcel,2025-02-06 19:33:00,4,WEST,RiverSide,High,134.79,App,1,,,,,,,,,,False,,,,,,,False,RiverSide,Contract,7,40.6,4.1,Morning,1,EV,West,2024-01-05 09:25:00,84.3,217057,Active,v2.1
DL00551,O00448,D108,V114,H04,2025-02-11 16:05:00,2025-02-11 19:11:25.139103,OnTime,18.74,3,0,4.79,21.38,3.1069830841666666,C0487,Medical,2025-02-11 15:08:00,4,Central,North,Low,68.78,Web,0,,,,,,,,,,False,,,,,,,False,South,FullTime,10,70.6,4.33,Morning,1,Hybrid,North,2024-10-03 17:53:00,90.0,84649,Active,v2.2
DL00552,O00298,D115,V010,H01,2025-01-06 07:28:00,2025-01-06 09:41:48.771576,OnTime,1.9,1,0,4.8,13.26,2.2302143266666667,C0184,Parcel,2025-01-06 04:40:00,4,WEST,north,Low,28.65,Web,0,,,,,,,,,,False,,,,,,,False,South,FullTime,11,69.5,4.77,Morning,1,CargoVan,NORTH,2025-10-07 22:40:00,50.7,129032,InRepair,v2.1
DL00553,O00491,D090,V066,H02,2024-07-03 16:22:00,2024-07-03 15:00:56.724747,OnTime,13.19,2,0,4.66,10.34,,C0460,Business,2024-07-03 13:54:00,1,South,WEST,Critical,41.62,App,1,,,,,,,,,,False,I0204,AppSyncError,2024-07-03 17:43:00,Low,Open,27.4,True,NORTH,FullTime,8,58.0,3.78,Morning,1,Hybrid,NORTH,2024-04-10 18:00:00,77.7,98535,Scheduled,v2.2
DL00554,O00709,D117,V086,H04,2025-12-09 04:47:00,2025-12-09 15:45:16.170978,OnTime,11.59,1,0,4.69,14.76,10.971158605000001,C0369,Medical,2025-12-09 03:49:00,12,north,AIRPORT,Critical,49.66,App,0,CP0115,C0369,MissedPickup,Phone,Medium,2025-12-14 03:49:00,Open,1.0,32.02,True,,,,,,,False,north,FullTime,1,71.1,3.93,Flexible,1,EV,CENTRAL,2024-02-25 07:56:00,82.8,42307,Scheduled,v2.2
DL00555,O00839,D129,V013,H01,2024-01-31 20:31:00,2024-01-31 23:49:48.719703,OnTime,6.51,2,0,3.97,11.19,3.3135332508333337,C0046,Parcel,2024-01-31 17:41:00,6,RiverSide,WEST,Low,229.63,App,0,CP0177,C0046,Delay,Chatbot,Low,2024-02-09 17:41:00,Resolved,2.0,14.06,True,,,,,,,False,north,FullTime,10,64.9,4.18,Night,1,CargoVan,WEST,2025-07-17 18:07:00,68.3,153106,Scheduled,v2.0
DL00556,O00702,D070,V030,H07,2024-12-28 22:07:00,2024-12-28 23:26:56.318304,OnTime,5.03,0,0,3.91,8.15,1.33231064,C0228,Retail,2024-12-28 19:23:00,4,EAST,Riverside,Critical,77.66,App,0,CP0019,C0228,AppIssue,App,Medium,2025-01-07 19:23:00,Resolved,1.0,19.24,True,,,,,,,False,South,FullTime,9,67.0,5.0,Flexible,1,CargoVan,North,2025-09-14 07:20:00,78.0,134360,Active,v2.1
DL00557,O00781,D055,V027,H08,2024-11-19 14:07:00,2024-11-20 00:38:27.684151,OnTime,17.54,2,0,5.0,13.31,10.524356708611112,C0049,Retail,2024-11-19 11:19:00,12,north,Ctr,High,75.82,Web,0,,,,,,,,,,False,I0229,VehicleFault,2024-11-19 16:54:00,Medium,PendingVendor,12.8,True,Central,FullTime,15,90.5,5.0,Flexible,1,Diesel,SOUTH,2025-08-12 12:37:00,78.6,51052,InRepair,v2.2
DL00558,O00142,D024,V011,H05,2024-10-31 20:22:00,2024-11-01 11:32:26.519611,Failed,14.64,1,0,1.0,18.56,15.174033225277778,C0628,Retail,2024-10-31 18:36:00,12,Ctr,Airport,High,83.93,API,0,,,,,,,,,,False,,,,,,,False,RiverSide,PartTime,8,71.4,3.35,Evening,1,Diesel,Riverside,2025-12-21 04:26:00,74.1,43518,InRepair,v2.1
DL00559,O00988,D131,V044,H05,2024-11-17 20:37:00,2024-11-18 16:31:21.183962,Failed,6.97,2,0,1.92,11.38,19.905884433888886,C0330,Parcel,2024-11-17 18:12:00,6,CENTRAL,RiverSide,Low,43.93,App,0,,,,,,,,,,False,,,,,,,False,SOUTH,FullTime,9,86.7,4.26,Night,0,EV,AIRPORT,2025-02-14 20:35:00,91.8,111243,Active,v2.2
DL00560,O00077,D127,V120,H08,2025-07-30 07:48:00,2025-07-30 11:13:32.980554,OnTime,4.49,2,0,4.38,14.99,3.4258279316666664,C0543,Medical,2025-07-30 07:21:00,4,RiverSide,CENTRAL,Low,150.98,App,0,,,,,,,,,,False,,,,,,,False,CENTRAL,FullTime,10,61.5,4.19,Morning,1,EV,CENTRAL,2025-05-02 16:13:00,73.6,192246,Active,v2.0
DL00561,O00086,D054,V005,H03,2024-07-20 06:42:00,2024-07-20 06:20:25.478336,OnTime,7.67,2,0,3.5,19.2,,C0255,Passenger,2024-07-20 03:44:00,4,CENTRAL,AIRPORT,High,66.09,App,0,,,,,,,,,,False,I0274,TemperatureIssue,2024-07-20 08:57:00,Critical,Closed,2.7,True,WEST,FullTime,3,80.1,4.32,Morning,1,CargoVan,West,2025-11-15 11:08:00,58.6,146638,Active,v2.2
DL00562,O00746,D128,V113,H08,2024-12-14 10:47:00,2024-12-14 15:16:25.399886,OnTime,13.59,0,0,3.98,10.51,4.490388857222222,C0014,Medical,2024-12-14 10:33:00,1,north,RiverSide,Low,73.76,Web,0,,,,,,,,,,False,I0078,BatteryAlert,2024-12-14 13:04:00,Low,Closed,4.7,True,Central,Contract,13,84.7,3.32,Morning,1,Hybrid,Central,2024-05-12 02:12:00,58.9,52725,InRepair,v1.9
DL00562,O00746,D128,V113,H08,2024-12-14 10:47:00,2024-12-14 15:16:25.399886,OnTime,13.59,0,0,3.98,10.51,4.490388857222222,C0014,Medical,2024-12-14 10:33:00,1,north,RiverSide,Low,73.76,Web,0,,,,,,,,,,False,I0113,AppSyncError,2024-12-14 11:33:00,Medium,Closed,16.8,True,Central,Contract,13,84.7,3.32,Morning,1,Hybrid,Central,2024-05-12 02:12:00,58.9,52725,InRepair,v1.9
DL00563,O01238,D093,V045,H02,2025-04-18 05:35:00,2025-04-18 18:48:55.541447,OnTime,10.07,1,0,5.0,12.75,13.23209484638889,C0318,Passenger,2025-04-18 04:35:00,12,South,North,Medium,79.85,App,0,,,,,,,,,,False,,,,,,,False,South,PartTime,12,75.2,4.43,Flexible,1,EV,EAST,2025-08-10 04:56:00,88.0,190688,Active,v2.2
DL00564,O00824,D077,V120,H03,2024-08-17 23:23:00,2024-08-18 08:25:18.768409,OnTime,18.23,0,0,4.18,10.05,9.038546780277779,C0074,Retail,2024-08-17 20:47:00,12,SOUTH,EAST,Medium,271.33,Web,0,CP0249,C0074,DriverBehaviour,Email,Low,2024-08-21 20:47:00,Open,5.0,10.32,True,,,,,,,False,South,FullTime,8,64.9,3.68,Morning,1,EV,CENTRAL,2025-05-02 16:13:00,73.6,192246,Active,v2.0
DL00565,O00344,D151,V022,H06,2024-08-28 08:16:00,2024-08-28 10:17:14.247044,OnTime,14.95,2,0,3.82,8.75,2.020624178888889,C0594,Parcel,2024-08-28 06:50:00,6,CENTRAL,North,Medium,104.62,API,1,,,,,,,,,,False,,,,,,,False,East,FullTime,2,71.3,4.69,Flexible,1,Hybrid,South,2025-01-28 20:20:00,89.6,44499,Scheduled,v2.1
DL00566,O01226,D162,V082,H03,2025-03-02 06:49:00,2025-03-02 13:57:14.169691,OnTime,22.66,1,0,3.7,14.91,7.1372693586111104,C0140,Passenger,2025-03-02 06:20:00,6,SOUTH,SOUTH,Medium,131.87,App,0,,,,,,,,,,False,,,,,,,False,RiverSide,Contract,11,69.0,4.62,Night,1,EV,Ctr,2024-02-03 08:40:00,81.2,81518,Active,v2.1
DL00567,O00918,D142,V051,H03,2024-11-26 06:40:00,2024-11-26 07:20:28.068828,OnTime,10.47,0,0,4.8,11.4,0.6744635633333333,C0147,Business,2024-11-26 06:01:00,1,Riverside,NORTH,Critical,50.49,App,1,,,,,,,,,,False,,,,,,,False,AIRPORT,FullTime,12,98.7,4.23,Night,1,EV,North,2024-11-21 11:04:00,87.8,141107,Active,v2.0
DL00568,O00244,D167,V082,H04,2024-11-11 09:39:00,,OnTime,11.52,0,0,5.0,9.33,,C0519,Passenger,2024-11-11 08:46:00,1,NORTH,RiverSide,Medium,225.95,API,0,,,,,,,,,,False,I0075,ProofMissing,2024-11-11 10:10:00,Low,Closed,4.5,True,SOUTH,PartTime,12,75.3,4.64,Night,1,EV,Ctr,2024-02-03 08:40:00,81.2,81518,Active,v2.1
DL00569,O00312,D066,V116,H01,2025-11-07 01:03:00,2025-11-07 05:18:29.822078,OnTime,20.95,1,0,4.56,19.6,4.258283910555555,C0164,Passenger,2025-11-06 23:00:00,6,East,East,Medium,124.24,App,0,,,,,,,,,,False,I0151,CustomerNoShow,2025-11-07 02:53:00,Low,Open,24.2,True,SOUTH,PartTime,1,83.3,4.13,Flexible,1,Diesel,EAST,2025-04-23 07:10:00,62.7,71822,Active,v2.1
DL00570,O00319,D017,V028,H08,2024-01-22 10:23:00,2024-01-23 06:55:15.896869,OnTime,20.67,1,0,5.0,9.88,20.537749130277778,C0335,Business,2024-01-22 08:45:00,24,Ctr,AIRPORT,Low,124.48,App,0,,,,,,,,,,False,,,,,,,False,EAST,PartTime,1,74.91472392638036,4.34,Morning,1,EV,East,2024-08-25 02:52:00,75.4,149698,Active,v2.0
DL00571,O00413,D003,V029,H01,2025-04-01 22:46:00,2025-04-02 03:26:31.358277,OnTime,23.53,3,0,4.5,14.49,4.675377299166667,C0183,Passenger,2025-04-01 22:07:00,4,Airport,NORTH,Low,35.52,App,0,,,,,,,,,,False,,,,,,,False,AIRPORT,FullTime,11,96.5,5.0,Evening,1,EV,north,2024-12-04 10:53:00,76.7853448275862,130270,Active,v2.0
DL00572,O00905,D002,V048,H08,2025-09-04 03:45:00,2025-09-04 06:59:36.638257,OnTime,8.35,3,0,3.96,11.45,3.2435106269444445,C0622,Parcel,2025-09-04 02:44:00,6,EAST,Central,Medium,63.25,App,0,,,,,,,,,,False,,,,,,,False,Central,FullTime,4,42.4,3.94,Evening,1,Diesel,Central,2025-10-01 18:21:00,76.1,87659,Active,v2.1
DL00573,O01214,D118,V077,H02,2024-05-07 23:32:00,2024-05-08 01:20:03.169081,OnTime,7.3,1,0,5.0,14.05,1.8008803002777778,C0386,Medical,2024-05-07 20:58:00,4,CENTRAL,NORTH,High,17.33,Phone,1,,,,,,,,,,False,I0040,ProofMissing,2024-05-08 00:38:00,Medium,Escalated,8.1,True,NORTH,FullTime,1,80.6,4.88,Night,1,EV,South,2025-04-23 19:27:00,67.6,116877,Scheduled,v2.1
DL00574,O00693,D048,V016,H05,2025-11-08 19:41:00,2025-11-09 11:16:21.047564,Failed,24.31,1,0,4.63,16.24,15.589179878888888,C0199,Retail,2025-11-08 17:54:00,2,AIRPORT,AIRPORT,Medium,115.09,App,0,,,,,,,,,,False,I0018,AppSyncError,2025-11-08 21:55:00,High,Closed,10.5,True,East,FullTime,7,76.3,3.45,Flexible,1,EV,WEST,2024-10-13 19:38:00,63.5,84395,Active,v2.1
DL00575,O01177,D133,V105,H04,2024-10-17 04:35:00,2024-10-17 16:22:26.533829,OnTime,12.03,2,0,4.05,10.65,11.790703841388888,C0611,Parcel,2024-10-17 03:14:00,12,Ctr,South,High,63.29,App,0,,,,,,,,,,False,,,,,,,False,South,Contract,12,88.2,3.99,Flexible,1,EV,Ctr,2025-02-16 20:04:00,76.7853448275862,149291,Active,v2.1
DL00576,O00483,D133,V021,H08,2024-11-17 01:34:00,2024-11-17 16:32:57.970274,Failed,13.83,1,0,5.0,16.98,14.982769520555555,C0285,Business,2024-11-17 00:34:00,1,Riverside,NORTH,Medium,117.11,Phone,0,CP0278,C0285,MissedPickup,Phone,Medium,2024-11-27 00:34:00,Escalated,7.0,12.14,True,I0090,ProofMissing,2024-11-17 03:39:00,High,Closed,2.6,True,South,Contract,12,88.2,3.99,Flexible,1,Diesel,CENTRAL,2025-06-22 17:38:00,83.0,71294,Active,v2.2
DL00576,O00483,D133,V021,H08,2024-11-17 01:34:00,2024-11-17 16:32:57.970274,Failed,13.83,1,0,5.0,16.98,14.982769520555555,C0285,Business,2024-11-17 00:34:00,1,Riverside,NORTH,Medium,117.11,Phone,0,CP0298,C0285,Delay,App,Medium,2024-11-19 00:34:00,Escalated,1.0,16.85,True,I0090,ProofMissing,2024-11-17 03:39:00,High,Closed,2.6,True,South,Contract,12,88.2,3.99,Flexible,1,Diesel,CENTRAL,2025-06-22 17:38:00,83.0,71294,Active,v2.2
DL00577,O00973,D108,V043,H05,2024-01-12 21:57:00,2024-01-12 22:09:43.637461,OnTime,21.03,1,0,3.86,12.99,0.21212151694444445,C0506,Parcel,2024-01-12 20:41:00,1,Airport,WEST,Low,81.56,App,0,,,,,,,,,,False,I0131,TemperatureIssue,2024-01-12 22:06:00,Medium,Closed,12.0,True,South,FullTime,10,70.6,4.33,Morning,1,EV,South,2025-02-23 11:32:00,76.4,149922,Scheduled,v2.0
DL00578,O00115,D032,V108,H06,2024-02-21 08:24:00,2024-02-21 14:09:53.056302,OnTime,11.09,0,0,4.55,7.9,5.764737861666667,C0157,Passenger,2024-02-21 06:31:00,6,East,north,High,256.93,Web,0,CP0052,C0157,SupportExperience,App,Low,2024-02-25 06:31:00,Escalated,3.0,0.0,True,I0002,BatteryAlert,2024-02-21 10:56:00,Low,Open,9.6,True,East,PartTime,6,81.5,3.99,Evening,1,Diesel,AIRPORT,2025-01-31 06:29:00,54.6,141290,InRepair,v1.9
DL00578,O00115,D032,V108,H06,2024-02-21 08:24:00,2024-02-21 14:09:53.056302,OnTime,11.09,0,0,4.55,7.9,5.764737861666667,C0157,Passenger,2024-02-21 06:31:00,6,East,north,High,256.93,Web,0,CP0052,C0157,SupportExperience,App,Low,2024-02-25 06:31:00,Escalated,3.0,0.0,True,I0101,VehicleFault,2024-02-21 09:51:00,Low,PendingVendor,10.9,True,East,PartTime,6,81.5,3.99,Evening,1,Diesel,AIRPORT,2025-01-31 06:29:00,54.6,141290,InRepair,v1.9
DL00578,O00115,D032,V108,H06,2024-02-21 08:24:00,2024-02-21 14:09:53.056302,OnTime,11.09,0,0,4.55,7.9,5.764737861666667,C0157,Passenger,2024-02-21 06:31:00,6,East,north,High,256.93,Web,0,CP0052,C0157,SupportExperience,App,Low,2024-02-25 06:31:00,Escalated,3.0,0.0,True,I0230,TemperatureIssue,2024-02-21 09:47:00,Medium,Escalated,1.3,True,East,PartTime,6,81.5,3.99,Evening,1,Diesel,AIRPORT,2025-01-31 06:29:00,54.6,141290,InRepair,v1.9
DL00579,O00168,D103,V115,H03,2025-06-11 06:05:00,2025-06-11 21:51:41.279934,Delayed,14.98,1,0,3.78,8.97,15.778133315,C0464,Parcel,2025-06-11 03:29:00,6,CENTRAL,RiverSide,High,115.35,Web,0,,,,,,,,,,False,,,,,,,False,Central,FullTime,15,72.5,4.4,Morning,1,Diesel,South,2024-05-10 17:28:00,57.9,85919,Active,v2.2
DL00580,O00063,D026,V066,H04,2025-07-13 06:28:00,2025-07-13 16:43:18.243380,OnTime,15.1,1,0,4.99,17.2,10.255067605555556,C0168,Retail,2025-07-13 05:49:00,12,SOUTH,AIRPORT,Low,57.56,App,0,,,,,,,,,,False,,,,,,,False,NORTH,PartTime,4,84.9,3.15,Night,0,Hybrid,NORTH,2024-04-10 18:00:00,77.7,98535,Scheduled,v2.2
DL00581,O00995,D139,V062,H01,2024-08-09 08:49:00,2024-08-10 09:03:16.605517,OnTime,12.14,4,0,3.48,16.92,24.237945976944445,C0622,Passenger,2024-08-09 06:53:00,24,Central,West,Medium,202.67,Phone,0,,,,,,,,,,False,,,,,,,False,South,FullTime,10,71.4,4.99,Evening,1,Hybrid,North,2024-02-13 22:26:00,89.9,113343,Active,v2.0
DL00582,O00765,D024,V091,H05,2024-07-13 04:34:00,2024-07-14 00:33:48.023452,Failed,19.38,2,0,2.4,22.61,19.99667318111111,C0187,Retail,2024-07-13 03:25:00,12,Ctr,WEST,Medium,60.26,App,1,CP0292,C0187,MissedPickup,Phone,Low,2024-07-21 03:25:00,Open,11.0,15.26,True,,,,,,,False,RiverSide,PartTime,8,71.4,3.35,Evening,1,Hybrid,EAST,2025-08-24 05:20:00,58.5,172956,Active,v1.9
DL00583,O00064,D015,V098,H01,2025-10-14 08:48:00,2025-10-14 21:55:17.220317,OnTime,14.6,1,0,4.53,6.16,13.121450088055555,C0346,Business,2025-10-14 07:34:00,12,Central,RiverSide,High,45.43,App,0,,,,,,,,,,False,,,,,,,False,East,FullTime,11,85.1,4.34,Morning,1,Diesel,WEST,2025-12-29 15:01:00,69.7,73011,Active,v2.1
DL00584,O00588,D043,V103,H05,2024-06-03 13:36:00,2024-06-03 14:45:41.100373,OnTime,23.9,1,0,3.7,12.24,1.1614167702777778,C0515,Passenger,2024-06-03 11:49:00,4,AIRPORT,Airport,Low,236.46,Web,0,CP0291,C0515,SupportExperience,Phone,Medium,2024-06-11 11:49:00,AwaitingCustomer,7.0,20.04,True,,,,,,,False,NORTH,FullTime,13,80.3,4.6,Evening,0,Hybrid,North,2025-01-06 03:21:00,100.0,181609,InRepair,v2.1
DL00585,O00132,D149,V049,H01,2025-01-22 10:55:00,2025-01-22 23:42:49.491594,Delayed,1.2,1,0,3.52,10.18,12.797080998333334,C0224,Passenger,2025-01-22 09:00:00,2,Ctr,CENTRAL,Medium,11.07,App,0,,,,,,,,,,False,,,,,,,False,Airport,FullTime,7,81.5,4.55,Night,1,Diesel,East,2025-12-09 16:47:00,55.9,15278,Active,v2.2
DL00586,O01037,D076,V114,H03,2025-04-28 07:18:00,2025-04-28 14:44:30.163250,OnTime,15.54,0,0,3.51,12.03,7.441712013888889,C0226,Passenger,2025-04-28 06:43:00,6,South,NORTH,High,55.58,Web,0,,,,,,,,,,False,,,,,,,False,East,FullTime,15,61.6,3.88,Morning,1,Hybrid,North,2024-10-03 17:53:00,90.0,84649,Active,v2.2
DL00587,O00182,D166,V009,H01,2024-01-12 10:05:00,2024-01-12 12:52:41.364362,OnTime,4.98,1,0,4.15,3.57,2.794823433888889,C0258,Passenger,2024-01-12 08:07:00,2,WEST,WEST,Medium,109.03,Web,0,,,,,,,,,,False,I0031,ProofMissing,2024-01-12 10:43:00,Low,Escalated,16.7,True,West,PartTime,7,74.6,4.07,Night,1,CargoVan,South,2025-05-01 08:50:00,68.8,156687,Active,v2.1
DL00588,O00896,D131,V026,H06,2024-06-29 21:53:00,2024-06-30 14:00:23.479208,Failed,10.09,1,0,3.18,11.57,16.123188668888886,C0145,Passenger,2024-06-29 19:28:00,6,East,South,Low,50.35,App,0,,,,,,,,,,False,,,,,,,False,SOUTH,FullTime,9,86.7,4.26,Night,0,CargoVan,Riverside,2024-11-07 04:27:00,78.7,200276,InRepair,v2.2
DL00589,O00940,D141,V102,H01,2025-10-26 07:53:00,2025-10-26 22:11:25.201566,Delayed,21.39,1,0,1.93,16.86,14.307000435,C0575,Parcel,2025-10-26 06:56:00,6,WEST,West,High,99.21,Phone,0,,,,,,,,,,False,,,,,,,False,North,PartTime,14,71.4,3.44,Flexible,1,EV,West,2024-10-24 12:35:00,77.0,198326,Active,v2.0
